0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
1.0,0.06703517521992158,0.04853175284202659,0.04353411722379679,0.07527030518363902,-0.11494996069567277,0.096551962241646,0.3459155443005417,0.32259137498993695,0.305669920002329,0.17012569174813422,0.20059309987125976,0.06373215789979032,0.2849229528253559,0.2810410688410145,0.2781295691735417,0.35583918316863944,0.29038762043816985,0.11604790808942064,0.09767420087437235,0.07386325302882663,0.06737245679757334,0.040810695341950004,-0.029577879048497447,0.026188938111650194,0.13759899444718604,0.12350681653665417,0.10438990518071141,0.07200604655307208,0.10920652460160847,,-0.023565975391647564,,,,,,,,-0.06649497836534879,,-0.1592001479688579,,-0.06649497836534879,-0.1458599536374622,,-0.17166517948015886,,-0.1699305709318869,-0.1248108864545117,,,-0.023565975391647564,,-0.15854893610982354
0.06703517521992158,1.0,0.9894430118446225,0.978308450291112,0.5728017480262025,-0.08579847160536624,0.20107380750002454,0.13247344428011973,0.11676716284358071,0.09018762295704102,-0.46995127017178573,0.2072540855617563,-0.649954133687114,0.14423011344098172,0.1410003837893112,0.13779432631347152,-0.06391046650568921,0.03950241306534933,-0.08157963575551512,0.8843857008658632,0.8812769094224778,0.8755445975708814,0.5894654251284535,0.2648596042459433,0.22454627687642426,0.228728726654806,0.21256677625796566,0.20060894412278127,0.10797021820170757,0.16986351825375692,,0.15876147769336396,,,,,,,,-0.0068521461440949555,,-0.009616770998134884,,-0.0068521461440949555,0.012233779645630261,,0.021792004717712473,,0.02266785641855145,-0.03409131410534664,,,0.15876147769336396,,0.005926100436930328
0.04853175284202659,0.9894430118446226,0.9999999999999999,0.9917475862299163,0.5878330952379874,-0.08483563838874711,0.20600530230765562,0.09528326443028459,0.08319524130116293,0.057663718623215406,-0.4987208783191951,0.17906305058300268,-0.6598024936386273,0.11508123649712305,0.1137802206327141,0.11017653270658416,-0.09692678058250168,0.005313894192794645,-0.09189156939361165,0.8675943756183404,0.8831364276982784,0.8807753447263663,0.6073977548050803,0.2655933169293439,0.2309032347111566,0.21228211509990172,0.19862005373031466,0.18577763231729288,0.09750473591835757,0.15556943459376543,,0.16418050059137942,,,,,,,,-0.0024802687926978747,,0.0009058734655445364,,-0.0024802687926978747,0.024154465029310075,,0.033865843129917764,,0.034575459875738276,-0.02433116226099842,,,0.16418050059137942,,0.01748087252264102
0.04353411722379679,0.9783084502911119,0.9917475862299163,1.0,0.6118083705194832,-0.09458199376241895,0.21807444621424954,0.0747221977601151,0.0618412439585546,0.03861952156575425,-0.5209857643638777,0.15982060214842572,-0.6642075626513754,0.1010348345974495,0.10238939129444284,0.09858672532541086,-0.11045851021316916,-0.013860691572539085,-0.091146701666583,0.8563361431479977,0.8763520090199467,0.8842317841491419,0.6275535344463558,0.2576658770617977,0.24390030842984048,0.2042765677909501,0.19211402402281869,0.17942636181462002,0.09232027643903794,0.14743733047677188,,0.16656486127030504,,,,,,,,-0.004848024586930596,,0.006458821438324685,,-0.004848024586930596,0.03150872539539948,,0.04166970121302375,,0.04223489852217008,-0.02000908332519853,,,0.16656486127030504,,0.023038937088232302
0.07527030518363902,0.5728017480262025,0.5878330952379874,0.6118083705194831,1.0,-0.7134521945485002,0.7696510851898576,-0.21182659245473268,-0.2469214838452756,-0.28165424376139625,-0.605703666931057,-0.2516749073809377,-0.3503989928617781,-0.08241619384229647,-0.07897958530751985,-0.08270323184587769,-0.06808478965265981,-0.0716149556605856,-0.0038679382268880856,0.46438598316601193,0.48185895009202123,0.4981159654798094,0.7842892542534227,-0.28683537005909066,0.605865105268641,-0.09831412537359824,-0.11389582692296776,-0.11236676388282411,-0.04526421456579977,-0.08479032535613747,,0.07237916936138325,,,,,,,,-0.190299133577858,,-0.11218861858541018,,-0.190299133577858,-0.07400560655042061,,-0.059915444679733657,,-0.05747251430420527,-0.14174340626044143,,,0.07237916936138325,,-0.12400525964316557
-0.11494996069567277,-0.08579847160536624,-0.08483563838874711,-0.09458199376241895,-0.7134521945485002,0.9999999999999998,-0.9224487553702845,0.2150255410511828,0.2432832741804655,0.2596909841101463,0.2444323721930175,0.3537442259311718,-0.00976039250213807,0.041376096379521776,0.03945544096940584,0.03747161584964329,-0.08647472493713361,-0.02931686175653453,-0.061909908824586656,-0.05501356139569903,-0.04704045432467941,-0.054395493370375275,-0.40268717873804327,0.5944061033950252,-0.5667472396937918,0.2194358616305801,0.224009941500226,0.19907718814654862,0.13198174515482522,0.18718976297986636,,0.021960772677414857,,,,,,,,0.28180244503431545,,0.23940202335793714,,0.28180244503431545,0.20674187844448372,,0.20071054482579723,,0.19667786668021725,0.2560426474018856,,,0.021960772677414857,,0.2689962338755339
0.096551962241646,0.20107380750002457,0.20600530230765562,0.21807444621424957,0.7696510851898575,-0.9224487553702846,1.0,-0.2857121274134295,-0.31262547519957196,-0.3298916348240895,-0.32866601840327114,-0.345976246347836,-0.0415001250503962,-0.12776060130519104,-0.12117962229847695,-0.11766018875410045,0.032735611788695364,-0.016275477683226056,0.05192031228353628,0.135644426856173,0.13411647716087577,0.1442222793785094,0.5006629470508505,-0.5169820941881862,0.6556175478318503,-0.24486850145517916,-0.255545080510964,-0.2508936488368727,-0.13940736051735153,-0.18821327658599132,,-0.0063247430300767595,,,,,,,,-0.28415984326192817,,-0.2071085605325515,,-0.28415984326192817,-0.18569040627836023,,-0.1666965752212798,,-0.16458294365535042,-0.23582983757239218,,,-0.0063247430300767595,,-0.24324350074693626
0.34591554430054167,0.13247344428011973,0.09528326443028458,0.0747221977601151,-0.21182659245473268,0.21502554105118277,-0.28571212741342944,1.0,0.9754749621790212,0.9495872810990357,0.47559288965329194,0.7612744263275327,0.04913296464662638,0.6681391769636975,0.6685862092207983,0.665507674045503,0.506149417393848,0.6019521622630518,0.0813468213632026,0.23918103279381783,0.19258405982949348,0.15842401142338497,-0.2387020455666243,0.2937114724405007,-0.33980794818165183,0.4350230568867893,0.40168264905873124,0.39263707728312514,0.20080507197627503,0.3204676407587645,,0.03517781545966174,,,,,,,,-0.02887454885114511,,-0.03649044943413959,,-0.02887454885114511,-0.041758883091458386,,-0.07066927331239267,,-0.06921121332642882,-0.005713048461526058,,,0.03517781545966174,,-0.046815967450304107
0.32259137498993695,0.11676716284358071,0.08319524130116293,0.06184124395855461,-0.24692148384527557,0.24328327418046547,-0.31262547519957196,0.9754749621790213,1.0,0.9813927653204668,0.4968236678503145,0.7816185734287362,0.0478725786570707,0.669878291787577,0.6794741553022103,0.6791621903383602,0.49448799048888564,0.6038335542060548,0.057173465361797626,0.22775226383567154,0.19021545699138223,0.15403960102038583,-0.2715401812032736,0.3130263473613544,-0.36516519723686,0.4537040880824068,0.42367335128696015,0.4182502481484212,0.21138927326791315,0.340993509617565,,0.03812296987496925,,,,,,,,-0.020962855138949993,,-0.029110069145083087,,-0.020962855138949993,-0.03963053271877526,,-0.06585816205234336,,-0.06455920867016503,-0.0006503154420516005,,,0.03812296987496925,,-0.04044235802782411
0.305669920002329,0.09018762295704101,0.05766371862321541,0.038619521565754246,-0.28165424376139625,0.2596909841101463,-0.3298916348240895,0.9495872810990357,0.9813927653204667,0.9999999999999998,0.5233021212710812,0.7909419760066838,0.06215503025879053,0.6715481512741321,0.6855983060883578,0.6892263148262946,0.49191724273841514,0.6018475630719975,0.05390108133140999,0.2002657304440817,0.16423490343974076,0.13582251989333427,-0.31015602380040375,0.32661940784377774,-0.39206528771609034,0.46152708330500586,0.4371982850547072,0.4397302250572169,0.21546471325933578,0.34862901895119236,,0.03058790017123916,,,,,,,,-0.017541173972377432,,-0.024185312262023927,,-0.017541173972377432,-0.035412491248705213,,-0.06251362214552512,,-0.061353990971697914,0.0045676415784938135,,,0.03058790017123916,,-0.036034052183350075
0.1701256917481342,-0.4699512701717858,-0.4987208783191951,-0.5209857643638776,-0.605703666931057,0.2444323721930175,-0.32866601840327114,0.47559288965329194,0.49682366785031457,0.5233021212710813,0.9999999999999999,0.3681516517734572,0.6330948726176551,0.24746042887665443,0.2411289832737623,0.2509607998915423,0.37936829017136164,0.30445784077400145,0.1515613568796245,-0.46097805392637514,-0.5061450459168501,-0.5323787743010296,-0.7520822762288548,0.10245598874656564,-0.4867923321760739,0.051859498728417275,0.04783369054960265,0.05959301778106184,0.005874755150295778,0.03501609411563296,,-0.10333577131384603,,,,,,,,-0.01351303416869896,,-0.028274909254711378,,-0.01351303416869896,-0.04309070393784505,,-0.08260673274248002,,-0.08215323572130624,0.02803630703748431,,,-0.10333577131384603,,-0.04483336568883942
0.20059309987125976,0.2072540855617563,0.1790630505830027,0.15982060214842575,-0.2516749073809376,0.3537442259311718,-0.34597624634783597,0.7612744263275328,0.7816185734287362,0.7909419760066838,0.36815165177345727,0.9999999999999998,-0.1832662565418776,0.46131841100614923,0.4574891658851904,0.4551892540784142,0.37724519848367416,0.48526034970544996,0.04470931905773528,0.2855199244754692,0.2600561590558311,0.23639208265369982,-0.22860983335799945,0.49910624867235304,-0.3799306948627673,0.360039257075808,0.3332727895190762,0.3339818455753597,0.21871186653234992,0.33152680189308875,,0.05450970837746605,,,,,,,,0.05994647468857866,,0.0399651723058682,,0.05994647468857866,0.033206501105653964,,0.025519419345598638,,0.025982892468080325,0.05422068065455945,,,0.05450970837746605,,0.04869887190693594
0.06373215789979032,-0.649954133687114,-0.6598024936386274,-0.6642075626513754,-0.3503989928617781,-0.00976039250213807,-0.0415001250503962,0.04913296464662638,0.0478725786570707,0.06215503025879053,0.6330948726176551,-0.1832662565418776,1.0,0.008542470793578776,0.007176969477659352,0.010897418699826134,0.25775445104356676,0.15040019275188465,0.20566165066559897,-0.6792842885972903,-0.6957626136469736,-0.7076392656759118,-0.48785226705130774,-0.24587721011713054,-0.11982197870996415,-0.124808569760141,-0.11459286670077082,-0.11022084234979079,-0.024498758411305024,-0.04886576239027678,,-0.14911872800592355,,,,,,,,-0.08470709213509053,,-0.047461113632211414,,-0.08470709213509053,-0.08491626893111005,,-0.10325128878625774,,-0.10374564515012036,-0.015727995752227452,,,-0.14911872800592355,,-0.08991629082720048
0.2849229528253559,0.14423011344098172,0.11508123649712305,0.1010348345974495,-0.08241619384229645,0.04137609637952177,-0.12776060130519104,0.6681391769636974,0.6698782917875771,0.6715481512741321,0.2474604288766544,0.46131841100614923,0.008542470793578776,0.9999999999999999,0.9599848942202938,0.9452665446246249,0.6215012843923348,0.8406376629353777,0.07156821505995407,0.237463772082188,0.21372381354077374,0.18717626176598848,-0.11914146197427841,0.14998342141202287,-0.1977794701491441,0.42977428462367734,0.4380157173225706,0.44991728932782193,0.16763176161114132,0.31204572165873806,,0.01287104028633996,,,,,,,,-0.05141482962863877,,-0.10450971416018599,,-0.05141482962863877,-0.13205350547690278,,-0.13372379275584542,,-0.13293161647654508,-0.1014133517690604,,,0.01287104028633996,,-0.12301007330236428
0.28104106884101443,0.1410003837893112,0.1137802206327141,0.10238939129444284,-0.07897958530751985,0.03945544096940584,-0.12117962229847694,0.6685862092207984,0.6794741553022102,0.6855983060883578,0.2411289832737623,0.45748916588519034,0.007176969477659351,0.9599848942202936,0.9999999999999998,0.9855462618671348,0.6435911338228665,0.8489268053744948,0.08625449155630273,0.23836400570711702,0.21806289234732304,0.1943155417530773,-0.11801588181434172,0.14638441483425818,-0.18516462866531289,0.4434507077974369,0.4494867403469767,0.46585830853425486,0.1761411120886807,0.3242578445621106,,0.00903571332356623,,,,,,,,-0.05501139868582185,,-0.10726901029971504,,-0.05501139868582185,-0.12661257637000042,,-0.13248219326181732,,-0.13175022790773133,-0.10008519005229208,,,0.00903571332356623,,-0.12279560522203527
0.2781295691735417,0.13779432631347152,0.11017653270658415,0.09858672532541086,-0.0827032318458777,0.03747161584964329,-0.11766018875410043,0.665507674045503,0.6791621903383602,0.6892263148262945,0.2509607998915423,0.4551892540784142,0.010897418699826132,0.9452665446246249,0.9855462618671347,1.0,0.6590901437679834,0.8544197422501246,0.09372636453192089,0.2377576468890275,0.21635646367771963,0.19363785544720855,-0.12175449945210007,0.14457297534300093,-0.18585342126687845,0.4405111743966271,0.4428195163690605,0.4550926046856961,0.16930678372236516,0.31700252987724375,,0.005537201027827918,,,,,,,,-0.05058964994102457,,-0.10591450852626817,,-0.05058964994102457,-0.12188143450530597,,-0.13158606798692082,,-0.130900492231365,-0.09550129918532142,,,0.005537201027827918,,-0.1195983101104271
0.35583918316863944,-0.0639104665056892,-0.09692678058250168,-0.11045851021316916,-0.06808478965265982,-0.08647472493713361,0.032735611788695364,0.506149417393848,0.4944879904888857,0.4919172427384152,0.3793682901713616,0.37724519848367416,0.25775445104356676,0.6215012843923348,0.6435911338228665,0.6590901437679834,1.0,0.8217819581448408,0.4869589215141631,-0.021551240917070384,-0.05508394803301125,-0.07403989223333549,-0.16889197712724388,-0.02897416752375289,-0.08193270815485075,0.163727896617478,0.15863809576789917,0.16439545030848474,0.10776572309756309,0.15948740522556554,,-0.05601373173105769,,,,,,,,-0.05602252574102024,,-0.12595174187309197,,-0.05602252574102024,-0.15290584439100857,,-0.16110116515651823,,-0.16061955508621775,-0.11057108361698095,,,-0.05601373173105769,,-0.14597493561288163
0.29038762043816985,0.03950241306534933,0.005313894192794645,-0.013860691572539085,-0.0716149556605856,-0.029316861756534533,-0.016275477683226056,0.6019521622630518,0.6038335542060548,0.6018475630719975,0.30445784077400145,0.48526034970544996,0.15040019275188468,0.8406376629353777,0.8489268053744948,0.8544197422501246,0.8217819581448408,1.0,0.14552490622773867,0.1132102197391968,0.08627039106721258,0.05700336615155086,-0.14042844244555752,0.07067541864423492,-0.1165071340604457,0.311004019075569,0.2961608583215252,0.2967884420254553,0.16864884892850346,0.2847901073626151,,-0.003322485163568011,,,,,,,,-0.05093689869181781,,-0.10984559917153856,,-0.05093689869181781,-0.13695591332394058,,-0.13982346506726337,,-0.139258602994775,-0.10398008863702789,,,-0.003322485163568011,,-0.1280832041387029
0.11604790808942064,-0.08157963575551512,-0.09189156939361164,-0.09114670166658298,-0.003867938226888086,-0.06190990882458665,0.05192031228353628,0.08134682136320259,0.057173465361797626,0.05390108133140999,0.1515613568796245,0.044709319057735286,0.205661650665599,0.07156821505995409,0.08625449155630273,0.09372636453192089,0.48695892151416315,0.14552490622773867,0.9999999999999999,-0.0976843735210113,-0.09936063827473524,-0.10020570555939083,-0.03180309186282355,-0.08698903637364132,0.036144669523399245,-0.03613486868132215,-0.028692022035708285,-0.01869860461759452,0.003307541703749128,-0.011177146093634514,,-0.031383485440616005,,,,,,,,-0.041562042342232625,,-0.04332483643103892,,-0.041562042342232625,-0.049030348240434465,,-0.05301811578094328,,-0.052748996807538126,-0.037396736747010426,,,-0.031383485440616005,,-0.05409859941133671
0.09767420087437235,0.8843857008658632,0.8675943756183404,0.8563361431479977,0.46438598316601193,-0.05501356139569903,0.135644426856173,0.23918103279381778,0.22775226383567154,0.20026573044408166,-0.4609780539263751,0.2855199244754692,-0.6792842885972902,0.23746377208218802,0.23836400570711705,0.23775764688902754,-0.021551240917070388,0.1132102197391968,-0.09768437352101128,1.0,0.980385676239264,0.9672514735361136,0.6201763182579144,0.2789454202558753,0.23907426735596923,0.3013480733640878,0.28134155075465117,0.274592483297835,0.12314061013767262,0.21712220584654396,,0.11331687785106884,,,,,,,,-0.020222019319404486,,-0.0021392170443998043,,-0.020222019319404486,0.02091438107642414,,0.02516546646634856,,0.026414707882716985,-0.019441899149080764,,,0.11331687785106884,,0.00834872872710229
